MB_CODE_2016,MB_CODE_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
20329490000,20329490000,1,Good,Good,0
20329500000,20329500000,1,Good,Good,0
20329510000,20329510000,1,Good,Good,0
20329520000,20329520000,1,Good,Good,0
20329530000,20329530000,1,Good,Good,0
20329540000,20329540000,1,Good,Good,0
20329550000,20329550000,1,Good,Good,0
20329560000,20329560000,1,Good,Good,0
20329570000,20329570000,1,Good,Good,0
20329580000,20329580000,1,Good,Good,0
20329590000,20329590000,1,Good,Good,0
20329600000,20329600000,1,Good,Good,0
20329610000,20329610000,1,Good,Good,0
20329620000,20329620000,1,Good,Good,0
20329630000,20329630000,1,Good,Good,0
20329640000,20329640000,1,Good,Good,0
20329650000,20329650000,1,Good,Good,0
20329660000,20329660000,1,Good,Good,0
20329670000,20329670000,1,Good,Good,0
20329680000,20329680000,1,Good,Good,0
20329690000,20329690000,1,Good,Good,0
20329701000,20329701000,1,Good,Good,0
20329702000,20329702000,1,Good,Good,0
20329720000,20329720000,1,Good,Good,0
20329730000,20329730000,1,Good,Good,0
20329740000,20329740000,1,Good,Good,0
20329750000,20329750000,1,Good,Good,0
20329760000,20329760000,1,Good,Good,0
20329770000,20329770000,1,Good,Good,0
20329790000,20329790000,1,Good,Good,0
20329800000,20329800000,1,Good,Good,0
20329810000,20329810000,1,Good,Good,0
20329820000,20329820000,1,Good,Good,0
20329831000,20329831000,1,Good,Good,0
20329832000,20329832000,1,Good,Good,0
20329840000,20329840000,1,Good,Good,0
20329850000,20329850000,1,Good,Good,0
20329860000,20329860000,1,Good,Good,0
20329870000,20329870000,1,Good,Good,0
20329880000,20329880000,1,Good,Good,0
20329890000,20329890000,1,Good,Good,0
20329900000,20329900000,1,Good,Good,0
20329910000,20329910000,1,Good,Good,0
20329920000,20329920000,1,Good,Good,0
20329930000,20329930000,1,Good,Good,0
20329950000,20329950000,1,Good,Good,0
20329960000,20329960000,1,Good,Good,0
20329970000,20329970000,1,Good,Good,0
20329981000,20329981000,1,Good,Good,0
20329982000,20329982000,1,Good,Good,0
20329990000,20329990000,1,Good,Good,0
20330000000,20330000000,1,Good,Good,0
20330020000,20330020000,1,Good,Good,0
20330030000,20330030000,1,Good,Good,0
20330040000,20330040000,1,Good,Good,0
20330050000,20330050000,1,Good,Good,0
20330060000,20330060000,1,Good,Good,0
20330070000,20330070000,1,Good,Good,0
20330080000,20330080000,1,Good,Good,0
20330090000,20330090000,1,Good,Good,0
20330100000,20330100000,1,Good,Good,0
20330110000,20330110000,1,Good,Good,0
20330120000,20330120000,1,Good,Good,0
20330130000,20330130000,1,Good,Good,0
20330140000,20330140000,1,Good,Good,0
20330150000,20330150000,1,Good,Good,0
20330160000,20330160000,1,Good,Good,0
20330170000,20330170000,1,Good,Good,0
20330180000,20330180000,1,Good,Good,0
20330190000,20330190000,1,Good,Good,0
20330200000,20330200000,1,Good,Good,0
20330210000,20330210000,1,Good,Good,0
20330220000,20330220000,1,Good,Good,0
20330230000,20330230000,1,Good,Good,0
20330240000,20330240000,1,Good,Good,0
20330250000,20330250000,1,Good,Good,0
20330260000,20330260000,1,Good,Good,0
20330270000,20330270000,1,Good,Good,0
20330280000,20330280000,1,Good,Good,0
20330290000,20330290000,1,Good,Good,0
20330300000,20330300000,1,Good,Good,0
20330310000,20330310000,1,Good,Good,0
20330320000,20330320000,1,Good,Good,0
20330330000,20330330000,1,Good,Good,0
20330350000,20330350000,1,Good,Good,0
20330370000,20330370000,1,Good,Good,0
20330381000,20330381000,1,Good,Good,0
20330382000,20330382000,1,Good,Good,0
20330390000,20330390000,1,Good,Good,0
20330400000,20330400000,1,Good,Good,0
20330410000,20330410000,1,Good,Good,0
20330420000,20330420000,1,Good,Good,0
20330430000,20330430000,1,Good,Good,0
20330440000,20330440000,1,Good,Good,0
20330450000,20330450000,1,Good,Good,0
20330461000,20330461000,1,Good,Good,0
20330462000,20330462000,1,Good,Good,0
20330463000,20330463000,1,Good,Good,0
20330470000,20330470000,1,Good,Good,0
20330480000,20330480000,1,Good,Good,0
20330490000,20330490000,1,Good,Good,0
20330501000,20330501000,1,Good,Good,0
20330502000,20330502000,1,Good,Good,0
20330510000,20330510000,1,Good,Good,0
20330520000,20330520000,1,Good,Good,0
20330530000,20330530000,1,Good,Good,0
20330540000,20330540000,1,Good,Good,0
20330550000,20330550000,1,Good,Good,0
20330560000,20330560000,1,Good,Good,0
20330570000,20330570000,1,Good,Good,0
20330580000,20330580000,1,Good,Good,0
20330590000,20330590000,1,Good,Good,0
20330600000,20330600000,1,Good,Good,0
20330610000,20330610000,1,Good,Good,0
20330620000,20330620000,1,Good,Good,0
20330630000,20330630000,1,Good,Good,0
20330641000,20330641000,1,Good,Good,0
20330642000,20330642000,1,Good,Good,0
20330651000,20330651000,1,Good,Good,0
20330652000,20330652000,1,Good,Good,0
20330653000,20330653000,1,Good,Good,0
20330654000,20330654000,1,Good,Good,0
20330655000,20330655000,1,Good,Good,0
20330660000,20330660000,1,Good,Good,0
20330670000,20330670000,1,Good,Good,0
20330680000,20330680000,1,Good,Good,0
20330690000,20330690000,1,Good,Good,0
20330700000,20330700000,1,Good,Good,0
20330710000,20330710000,1,Good,Good,0
20330720000,20330720000,1,Good,Good,0
20330730000,20330730000,1,Good,Good,0
20330740000,20330740000,1,Good,Good,0
20330750000,20330750000,1,Good,Good,0
20330760000,20330760000,1,Good,Good,0
20330770000,20330770000,1,Good,Good,0
20330780000,20330780000,1,Good,Good,0
20330790000,20330790000,1,Good,Good,0
20330801000,20330801000,1,Good,Good,0
20330802000,20330802000,1,Good,Good,0
20330803000,20330803000,1,Good,Good,0
20330810000,20330810000,1,Good,Good,0
20330820000,20330820000,1,Good,Good,0
20330830000,20330830000,1,Good,Good,0
20330840000,20330840000,1,Good,Good,0
20330851000,20330851000,1,Good,Good,0
20330852000,20330852000,1,Good,Good,0
20330853000,20330853000,1,Good,Good,0
20330854000,20330854000,1,Good,Good,0
20330860000,20330860000,1,Good,Good,0
20330870000,20330870000,1,Good,Good,0
20330881000,20330881000,1,Good,Good,0
20330882000,20330882000,1,Good,Good,0
20330890000,20330890000,1,Good,Good,0
20330900000,20330900000,1,Good,Good,0
20330910000,20330910000,1,Good,Good,0
20330920000,20330920000,1,Good,Good,0
20330930000,20330930000,1,Good,Good,0
20330940000,20330940000,1,Good,Good,0
20330950000,20330950000,1,Good,Good,0
20330960000,20330960000,1,Good,Good,0
20330970000,20330970000,1,Good,Good,0
20330981000,20330981000,1,Good,Good,0
20330982000,20330982000,1,Good,Good,0
20330990000,20330990000,1,Good,Good,0
20331000000,20331000000,1,Good,Good,0
20331010000,20331010000,1,Good,Good,0
20331021000,20331021000,1,Good,Good,0
20331022000,20331022000,1,Good,Good,0
20331032000,20331032000,1,Good,Good,0
20331040000,20331040000,1,Good,Good,0
20331050000,20331050000,1,Good,Good,0
20331060000,20331060000,1,Good,Good,0
20331070000,20331070000,1,Good,Good,0
20331080000,20331080000,1,Good,Good,0
20331090000,20331090000,1,Good,Good,0
20331100000,20331100000,1,Good,Good,0
20331110000,20331110000,1,Good,Good,0
20331120000,20331120000,1,Good,Good,0
20331130000,20331130000,1,Good,Good,0
20331140000,20331140000,1,Good,Good,0
20331150000,20331150000,1,Good,Good,0
20331160000,20331160000,1,Good,Good,0
20331170000,20331170000,1,Good,Good,0
20331180000,20331180000,1,Good,Good,0
20331190000,20331190000,1,Good,Good,0
20331210000,20331210000,1,Good,Good,0
20331220000,20331220000,1,Good,Good,0
20331240000,20331240000,1,Good,Good,0
20331250000,20331250000,1,Good,Good,0
20331260000,20331260000,1,Good,Good,0
20331270000,20331270000,1,Good,Good,0
20331280000,20331280000,1,Good,Good,0
20331291000,20331291000,1,Good,Good,0
20331292000,20331292000,1,Good,Good,0
20331293000,20331293000,1,Good,Good,0
20331300000,20331300000,1,Good,Good,0
20331310000,20331310000,1,Good,Good,0
20331320000,20331320000,1,Good,Good,0
20331330000,20331330000,1,Good,Good,0
20331340000,20331340000,1,Good,Good,0
20331350000,20331350000,1,Good,Good,0
20331360000,20331360000,1,Good,Good,0
20331370000,20331370000,1,Good,Good,0
20331380000,20331380000,1,Good,Good,0
20331390000,20331390000,1,Good,Good,0
20331400000,20331400000,1,Good,Good,0
20331410000,20331410000,1,Good,Good,0
20331420000,20331420000,1,Good,Good,0
20331430000,20331430000,1,Good,Good,0
20331440000,20331440000,1,Good,Good,0
20331450000,20331450000,1,Good,Good,0
20331460000,20331460000,1,Good,Good,0
20331470000,20331470000,1,Good,Good,0
20331480000,20331480000,1,Good,Good,0
20331490000,20331490000,1,Good,Good,0
20331500000,20331500000,1,Good,Good,0
20331510000,20331510000,1,Good,Good,0
20331520000,20331520000,1,Good,Good,0
20331530000,20331530000,1,Good,Good,0
20331540000,20331540000,1,Good,Good,0
20331551000,20331551000,1,Good,Good,0
20331552000,20331552000,1,Good,Good,0
20331560000,20331560000,1,Good,Good,0
20331580000,20331580000,1,Good,Good,0
20331590000,20331590000,1,Good,Good,0
20331601000,20331601000,1,Good,Good,0
20331602000,20331602000,1,Good,Good,0
20331603000,20331603000,1,Good,Good,0
20331610000,20331610000,1,Good,Good,0
20331620000,20331620000,1,Good,Good,0
20331630000,20331630000,1,Good,Good,0
20331640000,20331640000,1,Good,Good,0
20331650000,20331650000,1,Good,Good,0
20331660000,20331660000,1,Good,Good,0
20331670000,20331670000,1,Good,Good,0
20331681000,20331681000,1,Good,Good,0
20331682000,20331682000,1,Good,Good,0
20331690000,20331690000,1,Good,Good,0
20331700000,20331700000,1,Good,Good,0
20331710000,20331710000,1,Good,Good,0
20331720000,20331720000,1,Good,Good,0
20331730000,20331730000,1,Good,Good,0
20331740000,20331740000,1,Good,Good,0
20331750000,20331750000,1,Good,Good,0
20331760000,20331760000,1,Good,Good,0
20331771000,20331771000,1,Good,Good,0
20331772000,20331772000,1,Good,Good,0
20331780000,20331780000,1,Good,Good,0
20331790000,20331790000,1,Good,Good,0
20331800000,20331800000,1,Good,Good,0
20331810000,20331810000,1,Good,Good,0
20331820000,20331820000,1,Good,Good,0
20331830000,20331830000,1,Good,Good,0
20331840000,20331840000,1,Good,Good,0
20331850000,20331850000,1,Good,Good,0
20331860000,20331860000,1,Good,Good,0
20331870000,20331870000,1,Good,Good,0
20331880000,20331880000,1,Good,Good,0
20331890000,20331890000,1,Good,Good,0
20331900000,20331900000,1,Good,Good,0
20331910000,20331910000,1,Good,Good,0
20331930000,20331930000,1,Good,Good,0
20331940000,20331940000,1,Good,Good,0
20331950000,20331950000,1,Good,Good,0
20331960000,20331960000,1,Good,Good,0
20331971000,20331971000,1,Good,Good,0
20331972000,20331972000,1,Good,Good,0
20331980000,20331980000,1,Good,Good,0
20331990000,20331990000,1,Good,Good,0
20332000000,20332000000,1,Good,Good,0
20332011000,20332011000,1,Good,Good,0
20332012000,20332012000,1,Good,Good,0
20332020000,20332020000,1,Good,Good,0
20332030000,20332030000,1,Good,Good,0
20332040000,20332040000,1,Good,Good,0
20332050000,20332050000,1,Good,Good,0
20332061000,20332061000,1,Good,Good,0
20332063000,20332063000,1,Good,Good,0
20332070000,20332070000,1,Good,Good,0
20332080000,20332080000,1,Good,Good,0
20332090000,20332090000,1,Good,Good,0
20332100000,20332100000,1,Good,Good,0
20332111000,20332111000,1,Good,Good,0
20332112000,20332112000,1,Good,Good,0
20332113000,20332113000,1,Good,Good,0
20332120000,20332120000,1,Good,Good,0
20332130000,20332130000,1,Good,Good,0
20332140000,20332140000,1,Good,Good,0
20332160000,20332160000,1,Good,Good,0
20332170000,20332170000,1,Good,Good,0
20332180000,20332180000,1,Good,Good,0
20332210000,20332210000,1,Good,Good,0
20332230000,20332230000,1,Good,Good,0
20332260000,20332260000,1,Good,Good,0
20332280000,20332280000,1,Good,Good,0
20332291000,20332291000,1,Good,Good,0
20332292000,20332292000,1,Good,Good,0
20332301000,20332301000,1,Good,Good,0
20332302000,20332302000,1,Good,Good,0
20332310000,20332310000,1,Good,Good,0
20332320000,20332320000,1,Good,Good,0
20332330000,20332330000,1,Good,Good,0
20332340000,20332340000,1,Good,Good,0
20332350000,20332350000,1,Good,Good,0
20332360000,20332360000,1,Good,Good,0
20332370000,20332370000,1,Good,Good,0
20332380000,20332380000,1,Good,Good,0
20332390000,20332390000,1,Good,Good,0
20332400000,20332400000,1,Good,Good,0
20332410000,20332410000,1,Good,Good,0
20332420000,20332420000,1,Good,Good,0
20332430000,20332430000,1,Good,Good,0
20332440000,20332440000,1,Good,Good,0
20332460000,20332460000,1,Good,Good,0
20332471000,20332471000,1,Good,Good,0
20332472000,20332472000,1,Good,Good,0
20332480000,20332480000,1,Good,Good,0
20332490000,20332490000,1,Good,Good,0
20332500000,20332500000,1,Good,Good,0
20332510000,20332510000,1,Good,Good,0
20332520000,20332520000,1,Good,Good,0
20332530000,20332530000,1,Good,Good,0
20332540000,20332540000,1,Good,Good,0
20332550000,20332550000,1,Good,Good,0
20332560000,20332560000,1,Good,Good,0
20332570000,20332570000,1,Good,Good,0
20332580000,20332580000,1,Good,Good,0
20332591000,20332591000,1,Good,Good,0
20332592000,20332592000,1,Good,Good,0
20332601000,20332601000,1,Good,Good,0
20332602000,20332602000,1,Good,Good,0
20332611000,20332611000,1,Good,Good,0
20332612000,20332612000,1,Good,Good,0
20332613000,20332613000,1,Good,Good,0
20332614000,20332614000,1,Good,Good,0
20332620000,20332620000,1,Good,Good,0
20332630000,20332630000,1,Good,Good,0
20332640000,20332640000,1,Good,Good,0
20332650000,20332650000,1,Good,Good,0
20332660000,20332660000,1,Good,Good,0
20332670000,20332670000,1,Good,Good,0
20332680000,20332680000,1,Good,Good,0
20332690000,20332690000,1,Good,Good,0
20332700000,20332700000,1,Good,Good,0
20332710000,20332710000,1,Good,Good,0
20332720000,20332720000,1,Good,Good,0
20332730000,20332730000,1,Good,Good,0
20332740000,20332740000,1,Good,Good,0
20332750000,20332750000,1,Good,Good,0
20332760000,20332760000,1,Good,Good,0
20332770000,20332770000,1,Good,Good,0
20332780000,20332780000,1,Good,Good,0
20332790000,20332790000,1,Good,Good,0
20332800000,20332800000,1,Good,Good,0
20332810000,20332810000,1,Good,Good,0
20332820000,20332820000,1,Good,Good,0
20332830000,20332830000,1,Good,Good,0
20332841000,20332841000,1,Good,Good,0
20332842000,20332842000,1,Good,Good,0
20332850000,20332850000,1,Good,Good,0
20332860000,20332860000,1,Good,Good,0
20332870000,20332870000,1,Good,Good,0
20332880000,20332880000,1,Good,Good,0
20332890000,20332890000,1,Good,Good,0
20332900000,20332900000,1,Good,Good,0
20332910000,20332910000,1,Good,Good,0
20332920000,20332920000,1,Good,Good,0
20332930000,20332930000,1,Good,Good,0
20332940000,20332940000,1,Good,Good,0
20332950000,20332950000,1,Good,Good,0
20332960000,20332960000,1,Good,Good,0
20332970000,20332970000,1,Good,Good,0
20332981000,20332981000,1,Good,Good,0
20332982000,20332982000,1,Good,Good,0
20332990000,20332990000,1,Good,Good,0
20333000000,20333000000,1,Good,Good,0
20333010000,20333010000,1,Good,Good,0
20333020000,20333020000,1,Good,Good,0
20333031000,20333031000,1,Good,Good,0
20333032000,20333032000,1,Good,Good,0
20333033000,20333033000,1,Good,Good,0
20333041000,20333041000,1,Good,Good,0
20333042000,20333042000,1,Good,Good,0
20333043000,20333043000,1,Good,Good,0
20333050000,20333050000,1,Good,Good,0
20333060000,20333060000,1,Good,Good,0
20333070000,20333070000,1,Good,Good,0
20333080000,20333080000,1,Good,Good,0
20333090000,20333090000,1,Good,Good,0
20333100000,20333100000,1,Good,Good,0
20333111000,20333111000,1,Good,Good,0
20333112000,20333112000,1,Good,Good,0
20333120000,20333120000,1,Good,Good,0
20333130000,20333130000,1,Good,Good,0
20333140000,20333140000,1,Good,Good,0
20333150000,20333150000,1,Good,Good,0
20333160000,20333160000,1,Good,Good,0
20333170000,20333170000,1,Good,Good,0
20333180000,20333180000,1,Good,Good,0
20333190000,20333190000,1,Good,Good,0
20333200000,20333200000,1,Good,Good,0
20333210000,20333210000,1,Good,Good,0
20333220000,20333220000,1,Good,Good,0
20333230000,20333230000,1,Good,Good,0
20333240000,20333240000,1,Good,Good,0
20333250000,20333250000,1,Good,Good,0
20333261000,20333261000,1,Good,Good,0
20333262000,20333262000,1,Good,Good,0
20333263000,20333263000,1,Good,Good,0
20333270000,20333270000,1,Good,Good,0
20333281000,20333281000,1,Good,Good,0
20333282000,20333282000,1,Good,Good,0
20333290000,20333290000,1,Good,Good,0
20333300000,20333300000,1,Good,Good,0
20333310000,20333310000,1,Good,Good,0
20333321000,20333321000,1,Good,Good,0
20333322000,20333322000,1,Good,Good,0
20333330000,20333330000,1,Good,Good,0
20333340000,20333340000,1,Good,Good,0
20333350000,20333350000,1,Good,Good,0
20333360000,20333360000,1,Good,Good,0
20333371000,20333371000,1,Good,Good,0
20333372000,20333372000,1,Good,Good,0
20333380000,20333380000,1,Good,Good,0
20333390000,20333390000,1,Good,Good,0
20333402000,20333402000,1,Good,Good,0
20333420000,20333420000,1,Good,Good,0
20333430000,20333430000,1,Good,Good,0
20333440000,20333440000,1,Good,Good,0
20333450000,20333450000,1,Good,Good,0
20333460000,20333460000,1,Good,Good,0
20333470000,20333470000,1,Good,Good,0
20333490000,20333490000,1,Good,Good,0
20333500000,20333500000,1,Good,Good,0
20333510000,20333510000,1,Good,Good,0
20333520000,20333520000,1,Good,Good,0
20333530000,20333530000,1,Good,Good,0
20333540000,20333540000,1,Good,Good,0
20333550000,20333550000,1,Good,Good,0
20333560000,20333560000,1,Good,Good,0
20333571000,20333571000,1,Good,Good,0
20333572000,20333572000,1,Good,Good,0
20333580000,20333580000,1,Good,Good,0
20333590000,20333590000,1,Good,Good,0
20333600000,20333600000,1,Good,Good,0
20333610000,20333610000,1,Good,Good,0
20333620000,20333620000,1,Good,Good,0
20333630000,20333630000,1,Good,Good,0
20333640000,20333640000,1,Good,Good,0
20333650000,20333650000,1,Good,Good,0
20333660000,20333660000,1,Good,Good,0
20333670000,20333670000,1,Good,Good,0
20333680000,20333680000,1,Good,Good,0
20333690000,20333690000,1,Good,Good,0
20333701000,20333701000,1,Good,Good,0
20333702000,20333702000,1,Good,Good,0
20333710000,20333710000,1,Good,Good,0
20333720000,20333720000,1,Good,Good,0
20333730000,20333730000,1,Good,Good,0
20333740000,20333740000,1,Good,Good,0
20333751000,20333751000,1,Good,Good,0
20333752000,20333752000,1,Good,Good,0
20333760000,20333760000,1,Good,Good,0
20333770000,20333770000,1,Good,Good,0
20333780000,20333780000,1,Good,Good,0
20333790000,20333790000,1,Good,Good,0
20333800000,20333800000,1,Good,Good,0
20333810000,20333810000,1,Good,Good,0
20333820000,20333820000,1,Good,Good,0
20333830000,20333830000,1,Good,Good,0
20333840000,20333840000,1,Good,Good,0
20333850000,20333850000,1,Good,Good,0
20333860000,20333860000,1,Good,Good,0
20333870000,20333870000,1,Good,Good,0
20333880000,20333880000,1,Good,Good,0
20333890000,20333890000,1,Good,Good,0
20333900000,20333900000,1,Good,Good,0
20333910000,20333910000,1,Good,Good,0
20333920000,20333920000,1,Good,Good,0
20333930000,20333930000,1,Good,Good,0
20333940000,20333940000,1,Good,Good,0
20333950000,20333950000,1,Good,Good,0
20333960000,20333960000,1,Good,Good,0
20333970000,20333970000,1,Good,Good,0
20333980000,20333980000,1,Good,Good,0
20333990000,20333990000,1,Good,Good,0
20334000000,20334000000,1,Good,Good,0
20334010000,20334010000,1,Good,Good,0
20334020000,20334020000,1,Good,Good,0
20334030000,20334030000,1,Good,Good,0
